BUCKET_TYPE,WEEK_START,WEEK_END,TENANT_COUNT,STORAGE_PB,DUE_OR_OVERDUE,DUE_OVERDUE_PB,FUTURE_DATED,FUTURE_DATED_PB,NO_DATE_YET,NO_DATE_YET_PB
WEEKLY,2026-03-15,2026-03-21,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-15,2026-03-21,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-15,2026-03-21,1,0.07,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-15,2026-03-21,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.04,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.10,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.04,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.08,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-03-29,2026-04-04,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.07,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.04,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-05,2026-04-11,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.04,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.05,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-12,2026-04-18,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-19,2026-04-25,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.03,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.05,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.05,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-04-26,2026-05-02,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.11,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,8,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.01,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.06,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-03,2026-05-09,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-10,2026-05-16,578,0.86,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.02,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
WEEKLY,2026-05-17,2026-05-23,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL
